bedrooms,bathrooms,floors,view,grade,sqft_above,lat,price,zipcode_mean,sqft_total
3,2.25,1.0,0,7,1990,47.4568,270000,353619.07472527475,2010
2,1.0,1.0,0,7,1090,47.711,415000,387011.5902636917,1880
4,1.75,1.0,0,7,1460,47.5927,950000,1356523.9905362776,3390
3,2.75,2.0,0,7,2170,47.3812,353000,367091.48387096776,2170
3,2.5,3.0,0,8,1790,47.6726,670950,579109.8082706766,1450
3,1.75,1.0,3,7,840,47.4725,280950,304262.1082089552,1940
3,1.75,1.0,0,8,1850,47.5608,585000,617053.9660194175,2220
2,1.5,1.0,0,8,1480,47.5484,525000,617053.9660194175,1600
3,1.75,1.0,0,8,1370,47.6379,605000,645628.2261484099,2360
4,3.5,2.0,0,9,2550,47.6782,1010000,576834.808318264,1850
3,1.0,1.0,0,7,1040,47.453,245990,289078.3455882353,1350
4,2.25,2.0,0,10,2810,47.4585,535000,353619.07472527475,2810
1,1.5,1.0,0,7,1010,47.5411,410000,551768.5209125475,1230
3,2.5,2.0,0,8,2250,47.7489,550000,490377.1076923077,2080
3,1.75,1.0,0,8,1800,47.6357,665000,645628.2261484099,1950
3,1.0,1.0,0,7,1890,47.75,455000,462488.8692579505,2900
4,1.0,1.5,0,7,1780,47.6624,440000,585048.7790697674,1750
3,2.25,1.0,0,9,1720,47.3524,332000,281194.8698060942,2720
3,2.5,2.0,0,7,1860,47.2891,280000,286742.81162324647,1760
3,3.5,2.0,0,8,1150,47.6169,570000,634558.1448275862,1770
3,1.0,1.0,0,7,1230,47.428,250000,304262.1082089552,1510
2,1.0,1.0,0,6,1088,47.2685,238000,281194.8698060942,1088
3,1.0,1.0,0,6,700,47.7505,265000,423736.9058295964,1160
3,1.0,1.0,0,7,1190,47.7428,306000,462488.8692579505,1850
5,2.75,1.0,0,7,1240,47.4911,345000,420895.47536945814,2650
4,2.5,1.0,0,9,1720,47.7119,765000,676419.3921568628,3870
4,2.5,2.0,0,8,2590,47.2634,346300,334921.0626780627,2400
3,2.0,1.0,0,8,2080,47.214,342500,316742.3905579399,1080
4,2.25,2.0,0,7,2680,47.7534,501000,490377.1076923077,2460
3,2.5,1.0,0,7,1300,47.369,270000,311580.33638025593,1860
3,1.0,1.5,0,8,1720,47.6052,638000,634558.1448275862,1760
3,1.75,1.0,0,8,700,47.6508,460000,849714.8097826086,2070
4,1.75,1.0,0,7,1470,47.6255,760000,1356523.9905362776,3210
3,2.5,1.0,0,9,2150,47.561,1090000,1194873.6382978724,4630
3,1.0,1.0,0,6,1040,47.7425,234000,424815.06315789477,1520
3,2.75,2.0,4,10,2690,47.5487,1650000,859938.5542168674,2940
5,2.0,1.5,0,7,2020,47.6949,488000,576834.808318264,1510
5,2.5,2.0,0,9,2450,47.6275,1550000,1356523.9905362776,3020
4,3.0,2.0,0,7,2030,47.7689,499000,676419.3921568628,1990
3,1.0,1.0,0,7,1450,47.5056,150000,310612.75572519086,1680
4,2.5,2.0,0,8,2400,47.2697,333000,294111.27857142856,2150
4,2.75,1.0,1,8,1860,47.7425,700000,423736.9058295964,3440
4,1.0,1.5,0,7,1340,47.489,275000,240328.3717472119,1620
3,2.5,1.0,0,7,1080,47.5051,330000,359496.2604166667,1990
4,2.0,1.0,0,7,1850,47.7406,360000,423736.9058295964,1310
3,1.0,1.5,0,7,1220,47.7133,467000,469928.76772616134,1360
3,2.5,1.0,0,9,1790,47.6163,568000,685675.8435374149,3820
5,2.25,2.0,0,8,3220,47.6474,605000,645244.2264808363,2260
4,2.75,2.0,0,9,3190,47.5898,750000,790734.704735376,3159
3,2.75,2.0,0,10,3530,47.6377,760000,677215.034739454,3560
3,1.75,1.0,0,7,1240,47.4257,265000,353619.07472527475,2580
3,1.75,1.0,0,7,1720,47.5699,490000,859938.5542168674,1440
4,2.5,2.0,0,8,2850,47.3552,360000,367091.48387096776,2850
4,2.25,1.0,0,7,1290,47.3287,311750,286742.81162324647,3010
3,2.25,1.0,0,8,1420,47.7623,399000,462488.8692579505,2760
4,2.5,2.0,0,8,2770,47.3739,347000,311580.33638025593,2370
4,3.75,2.0,0,12,4490,47.6406,1680000,810289.6964285715,4470
4,2.5,2.0,0,9,3110,47.5408,585000,529629.7824675324,3110
4,2.5,2.0,0,8,2360,47.4052,340000,300340.40293040295,2280
3,2.5,2.0,0,8,2180,47.5723,612000,612642.738317757,2120
2,1.75,2.0,0,8,1910,47.3733,230000,367091.48387096776,1470
4,2.5,2.0,0,9,2260,47.5752,604000,612642.738317757,2690
3,1.75,1.0,0,7,1770,47.3188,250000,234284.0351758794,1630
3,2.0,1.0,0,7,1460,47.359,258500,367091.48387096776,1630
4,2.75,1.0,0,8,1470,47.6422,783000,792187.8738170346,2580
5,2.25,1.0,2,8,1550,47.6456,1050000,792187.8738170346,4270
4,2.5,2.0,0,9,3220,47.688,760000,803990.8194444445,3150
3,1.0,1.0,0,7,1140,47.5535,276000,319581.3940298507,1140
4,2.0,1.0,0,8,1660,47.6231,550000,645628.2261484099,1820
4,1.0,1.5,0,7,1430,47.7272,398000,469928.76772616134,1410
3,3.0,1.5,0,8,1620,47.6711,775000,579109.8082706766,1640
4,3.0,2.0,0,8,2720,47.5471,1030000,859938.5542168674,3600
4,1.0,1.5,0,7,1620,47.4763,327000,304262.1082089552,1310
4,2.75,2.0,0,8,3100,47.7302,564500,424815.06315789477,2860
4,1.75,1.5,0,7,1500,47.6794,782000,576834.808318264,1360
4,2.5,2.0,0,9,2820,47.3477,398000,367091.48387096776,2820
3,1.75,1.5,0,6,1850,47.7244,257000,521740.0146788991,1510
4,2.0,2.0,0,7,1570,47.3168,235000,334921.0626780627,1550
4,2.75,1.0,3,8,1550,47.3714,453000,489382.0170940171,2880
2,1.0,1.0,0,6,920,47.6831,535000,803990.8194444445,1760
3,2.5,2.0,0,8,1600,47.3534,275000,367091.48387096776,1700
3,2.5,2.0,0,9,2630,47.5515,665000,617053.9660194175,2640
4,2.75,1.0,0,8,1540,47.6299,670000,645244.2264808363,3710
3,1.75,1.0,0,7,1060,47.72,465000,521740.0146788991,1920
3,1.5,1.0,0,7,1160,47.364,210000,311580.33638025593,1170
4,2.5,2.0,0,8,2040,47.3182,265000,334921.0626780627,2040
2,2.5,2.0,0,8,1550,47.7034,426000,803990.8194444445,1570
4,2.25,1.0,0,8,1290,47.6236,529219,645628.2261484099,2520
3,2.25,1.5,0,7,1440,47.7529,600000,570073.5201465201,2920
5,3.5,2.0,0,9,3840,47.6039,875000,685675.8435374149,3570
4,3.0,1.0,0,7,1200,47.6466,608000,792187.8738170346,3870
3,1.0,1.0,0,7,1660,47.2159,220000,316742.3905579399,1660
4,5.0,1.0,3,12,3555,47.5524,1760000,859938.5542168674,7390
3,2.0,1.0,2,8,1890,47.2953,295450,334921.0626780627,2010
2,1.0,1.0,0,7,840,47.5557,315000,418019.36094674555,1590
4,2.0,1.0,0,7,1450,47.3933,205000,300340.40293040295,1570
3,1.5,1.0,0,7,1460,47.4275,310000,284908.5964912281,1420
5,1.0,1.5,0,9,1890,47.6501,1000000,849714.8097826086,2450
4,2.5,2.0,2,9,2910,47.3552,525000,367091.48387096776,3190
4,1.75,1.0,0,7,1130,47.5137,284000,240328.3717472119,2090
3,1.75,1.0,0,8,1450,47.6147,510000,685675.8435374149,2810
2,1.0,1.0,0,7,1260,47.6988,405000,585048.7790697674,1420
3,2.5,2.0,0,8,1970,47.7698,509950,462488.8692579505,1800
4,2.25,2.0,0,8,2090,47.6876,600000,677215.034739454,3420
4,3.75,2.0,0,10,2570,47.692,990000,585048.7790697674,2760
3,1.5,1.0,0,7,1130,47.5041,280005,310612.75572519086,1130
3,1.75,1.0,0,8,1300,47.3402,700000,423665.99,3280
3,1.0,1.0,0,7,1030,47.5281,330000,424734.60451977403,1030
2,1.0,1.0,2,7,1230,47.4131,340000,302896.7392857143,2510
2,2.5,2.0,0,8,1390,47.6658,468000,645244.2264808363,2220
4,2.5,2.0,2,9,3260,47.5578,1340000,1194873.6382978724,4680
3,1.75,1.0,0,8,1600,47.5632,515000,859938.5542168674,2640
4,2.0,1.0,2,7,1870,47.1985,245000,316742.3905579399,1770
3,2.5,1.0,0,7,1000,47.4042,265000,300340.40293040295,2120
3,2.5,2.0,0,9,2720,47.4185,372400,300340.40293040295,2590
3,1.5,1.0,0,6,1240,47.753,390000,423736.9058295964,1630
3,1.0,1.0,0,7,1020,47.278,208000,234284.0351758794,1370
2,0.5,1.0,0,6,590,47.769,273000,423736.9058295964,1970
5,3.5,2.0,0,8,2310,47.7454,455000,424815.06315789477,3750
4,2.5,2.0,0,7,1750,47.3082,270000,286742.81162324647,1940
4,2.25,1.0,0,7,1210,47.6049,618000,645628.2261484099,3040
3,2.5,2.0,0,7,1580,47.3334,213550,281194.8698060942,1640
5,1.75,2.0,0,7,2340,47.4232,210000,302896.7392857143,1390
5,4.0,2.0,1,12,4360,47.5922,2750000,1356523.9905362776,5200
4,2.75,1.0,0,7,1200,47.7027,403500,387011.5902636917,2300
3,1.5,1.0,0,7,1300,47.2083,235000,316742.3905579399,1570
3,2.0,1.0,0,6,880,47.4799,287500,304262.1082089552,2600
4,1.5,1.0,0,7,1020,47.6904,546800,619944.1492281304,2210
3,1.75,1.0,0,6,1070,47.2853,183000,234284.0351758794,1260
3,2.0,1.0,0,8,2560,47.295,560000,334921.0626780627,2360
3,1.0,1.0,0,6,1280,47.5724,299500,594706.5422740525,1630
4,2.25,1.0,0,8,1660,47.6263,610000,645628.2261484099,1790
3,1.5,1.0,0,7,1200,47.4513,288350,289078.3455882353,2460
2,1.0,1.0,2,7,850,47.6562,500000,585048.7790697674,1770
4,2.75,1.0,0,7,1190,47.6792,625000,619944.1492281304,3090
2,1.5,2.0,0,7,1240,47.5439,418000,551768.5209125475,1790
3,3.0,2.0,0,8,1660,47.6108,660000,634558.1448275862,2860
4,2.5,2.0,0,9,2300,47.6943,775000,619944.1492281304,2170
3,2.75,1.0,0,7,1230,47.7232,429500,521740.0146788991,2190
3,2.0,1.5,0,7,1230,47.6272,569000,1096239.0074349442,2360
4,2.0,1.0,0,7,1160,47.4081,250000,300340.40293040295,2750
3,1.5,1.0,0,7,1310,47.3682,225000,311580.33638025593,1430
4,2.75,1.0,0,9,2450,47.4268,530000,464322.38976377953,2650
3,1.0,1.0,0,7,910,47.7586,306000,423736.9058295964,1170
3,1.75,1.0,0,7,1580,47.5396,517100,420895.47536945814,1760
3,1.75,1.0,0,7,1130,47.7628,354950,570073.5201465201,2310
3,1.5,1.0,0,6,1040,47.6793,348000,619944.1492281304,1010
4,2.5,1.0,0,8,1640,47.7466,522250,682885.9898989899,3040
3,2.5,1.0,0,8,1000,47.3186,275000,286742.81162324647,2440
3,1.5,1.0,0,7,1600,47.7109,390000,469928.76772616134,1600
3,1.5,1.0,0,7,1320,47.4267,260000,284908.5964912281,1530
5,2.75,1.5,0,8,1520,47.6388,585000,1096239.0074349442,2750
5,2.75,1.5,0,7,1670,47.6866,605000,619944.1492281304,2670
4,2.5,2.0,0,8,2300,47.3813,342000,296187.98046875,1860
5,3.0,2.0,0,10,2950,47.6518,900000,810289.6964285715,4680
3,1.75,1.0,0,7,980,47.3993,252000,300340.40293040295,1880
3,1.75,1.0,0,9,2400,47.3371,357000,294111.27857142856,2800
3,1.0,1.0,0,6,940,47.6181,370000,645628.2261484099,1000
3,1.0,1.0,0,7,1020,47.5121,322500,420895.47536945814,1110
2,2.0,2.0,0,7,1680,47.3065,210000,234284.0351758794,1340
2,1.0,1.0,0,7,1340,47.7202,290000,387011.5902636917,1610
4,3.25,2.0,0,10,3960,47.5854,860000,790734.704735376,3680
6,2.0,1.5,0,8,2650,47.5543,302000,418019.36094674555,1640
4,2.25,2.0,2,8,2120,47.3367,369160,294111.27857142856,2360
4,2.75,2.5,0,9,2530,47.6406,1190000,1096239.0074349442,2403
4,2.0,2.0,0,8,2490,47.5892,993000,1356523.9905362776,2790
6,2.0,1.0,0,7,1870,47.5342,380000,617053.9660194175,1500
4,2.0,1.0,0,7,1380,47.7229,635000,676419.3921568628,2940
3,1.0,1.0,0,6,1190,47.5687,260000,586120.875,1230
2,1.0,1.5,0,7,960,47.4974,243000,310612.75572519086,2640
4,2.5,2.0,0,9,2770,47.5831,1400000,1356523.9905362776,2770
4,2.5,1.0,2,8,1220,47.7228,665000,676419.3921568628,2950
5,2.25,2.0,0,9,2700,47.6599,898000,617254.0212765958,2630
4,2.75,1.0,0,8,1100,47.5744,583000,594706.5422740525,2490
4,1.75,2.0,0,8,2160,47.6976,429000,803990.8194444445,2080
3,2.5,2.0,0,8,2010,47.7317,471000,521740.0146788991,2010
3,3.5,2.0,0,9,2430,47.6394,1810000,1096239.0074349442,5130
3,3.25,2.0,0,9,4460,47.3648,739500,311580.33638025593,2670
3,1.5,1.0,0,8,1160,47.5659,450000,859938.5542168674,3060
3,1.0,1.0,0,7,1430,47.6895,552500,576834.808318264,1210
4,1.75,1.0,0,7,850,47.5674,437000,859938.5542168674,2460
4,2.0,1.5,0,7,1830,47.5331,270000,418019.36094674555,1760
3,1.5,1.0,0,7,1410,47.2927,226740,334921.0626780627,2180
4,2.5,1.0,0,8,1810,47.7675,446500,462488.8692579505,3940
3,2.0,2.0,2,7,1520,47.2103,283000,316742.3905579399,1790
4,1.75,1.5,0,7,2430,47.5245,445000,586120.875,1330
2,1.0,1.0,0,6,740,47.5172,250000,424734.60451977403,740
3,1.0,1.0,0,6,670,47.5133,307000,359496.2604166667,1020
4,2.75,1.0,0,8,1860,47.295,315000,286742.81162324647,2630
3,3.0,1.5,2,7,1540,47.5159,555000,551768.5209125475,3650
4,2.5,1.0,0,7,1250,47.4056,264900,300340.40293040295,2690
3,2.0,1.0,0,7,990,47.6939,510000,585048.7790697674,2190
4,2.5,2.0,0,7,1990,47.4445,328000,353619.07472527475,1990
4,2.5,2.0,0,7,1830,47.3565,358000,367091.48387096776,1830
3,2.5,2.0,0,7,2540,47.3989,325000,311580.33638025593,2190
2,3.25,3.0,3,9,2700,47.5684,1370000,790734.704735376,2710
4,2.0,1.0,0,7,1440,47.3417,230000,281194.8698060942,1190
3,2.0,1.0,0,7,940,47.6379,545000,792187.8738170346,2490
3,2.5,2.0,0,9,2490,47.5493,705380,612642.738317757,2130
5,2.5,1.0,0,7,1350,47.7482,459000,462488.8692579505,3460
4,2.25,2.0,0,8,2000,47.6852,815000,619944.1492281304,1610
6,5.0,2.0,0,8,3280,47.4871,495000,304262.1082089552,1560
3,2.5,2.5,3,9,2280,47.3053,520000,423665.99,2240
2,1.5,3.0,0,7,1320,47.6704,430000,579109.8082706766,1320
4,2.5,2.0,0,8,2070,47.3487,255000,294111.27857142856,1950
3,2.0,2.0,0,7,1860,47.6892,588000,619944.1492281304,1580
3,1.0,1.0,0,6,940,47.6195,350000,645628.2261484099,1180
4,2.75,1.0,2,7,2290,47.5515,625000,859938.5542168674,2540
2,2.0,1.0,0,6,1250,47.481,172500,493625.3098290598,1750
3,2.0,1.5,0,7,1290,47.573,554000,618695.1090909091,2070
4,2.5,2.0,0,9,3090,47.705,775000,645244.2264808363,3050
4,3.5,2.0,0,11,4340,47.6471,1190000,677215.034739454,3430
3,2.75,2.0,1,9,3200,47.7443,618000,462488.8692579505,2880
4,1.0,1.5,0,6,1560,47.4552,305000,464322.38976377953,1380
3,2.0,1.0,0,7,1280,47.3715,232000,311580.33638025593,1590
4,2.5,2.0,0,7,2020,47.2796,262000,281194.8698060942,1940
3,1.0,1.0,0,7,1040,47.3731,234000,302896.7392857143,1470
4,2.75,1.0,3,7,1330,47.7088,500000,469928.76772616134,2720
3,1.0,1.0,0,6,860,47.4623,278000,464322.38976377953,890
5,1.0,1.0,0,7,1160,47.4756,230000,240328.3717472119,2680
4,1.75,1.0,0,8,1270,47.5328,500000,617053.9660194175,3310
4,2.75,1.0,0,7,1120,47.7416,366500,423736.9058295964,1960
6,3.0,2.5,0,7,3020,47.5584,665000,418019.36094674555,2750
3,1.5,2.0,3,9,1790,47.5825,1100000,618695.1090909091,2100
2,1.75,1.0,0,8,1140,47.6875,575000,576834.808318264,2240
4,2.5,2.0,0,10,2590,47.5848,674750,790734.704735376,2800
5,2.0,1.0,0,7,1560,47.5615,719000,418019.36094674555,3270
3,1.75,1.0,0,7,1300,47.4464,482000,489382.0170940171,3241
2,1.0,1.0,0,6,1060,47.7508,254000,387011.5902636917,1260
3,1.75,1.0,0,7,750,47.6869,443725,576834.808318264,1740
4,2.5,2.0,0,8,2520,47.652,575000,677215.034739454,2230
3,2.25,1.0,0,8,1440,47.7766,469000,423736.9058295964,2700
2,1.0,1.0,0,6,1300,47.327,175000,281194.8698060942,1470
5,2.0,1.0,0,7,1390,47.5488,437000,355678.51612903224,2810
4,3.0,1.0,0,8,1760,47.7669,550000,462488.8692579505,2900
3,2.25,1.0,0,7,1130,47.3911,172040,300340.40293040295,2370
3,2.0,1.0,0,8,1750,47.3693,363000,367091.48387096776,1840
3,2.25,2.0,0,7,1552,47.3198,282000,334921.0626780627,1677
6,2.0,2.0,1,8,2000,47.5115,400000,310612.75572519086,1910
5,3.5,2.0,0,10,3850,47.7261,650000,521740.0146788991,3050
3,2.5,2.0,0,7,1720,47.3391,365000,311580.33638025593,1340
4,2.5,2.0,0,8,1960,47.2855,269950,286742.81162324647,1850
2,1.0,1.0,0,6,1270,47.3375,260000,423665.99,1270
3,1.5,1.0,0,7,1180,47.2959,193000,286742.81162324647,1630
4,2.25,2.0,0,8,2230,47.3769,340000,367091.48387096776,2420
4,3.25,2.0,0,10,3420,47.6445,900000,810289.6964285715,4920
3,2.5,2.0,0,8,2150,47.4627,371000,353619.07472527475,2150
3,2.5,2.0,0,8,2400,47.5028,592000,440232.31363636366,1370
3,2.5,2.0,0,7,1830,47.5003,300000,240328.3717472119,1610
4,3.0,2.0,0,8,2800,47.3542,449950,367091.48387096776,2800
3,2.5,2.0,0,8,2090,47.2735,299500,294111.27857142856,2320
4,2.25,1.0,0,9,2340,47.5377,995000,1194873.6382978724,2340
4,1.75,1.0,0,7,1100,47.5299,335000,319581.3940298507,1650
4,2.25,1.0,0,8,1180,47.3258,280000,294111.27857142856,2840
4,2.25,1.0,0,7,1290,47.7278,446000,521740.0146788991,2460
4,2.75,1.0,0,10,2560,47.6444,1540000,1356523.9905362776,6330
3,1.0,1.0,0,6,950,47.5273,325000,418019.36094674555,1140
3,1.75,1.0,0,7,1610,47.6641,450000,803990.8194444445,1610
4,2.5,2.0,0,7,1940,47.3843,322500,367091.48387096776,1850
3,1.0,1.0,0,7,1210,47.5637,453000,859938.5542168674,1700
4,2.5,2.0,0,9,2570,47.7076,655000,521740.0146788991,2460
3,2.25,2.0,0,7,1150,47.6819,603000,619944.1492281304,2050
4,1.0,1.5,0,6,1610,47.2751,235000,281194.8698060942,1270
4,3.5,2.0,0,11,3070,47.681,968933,803990.8194444445,3520
3,3.5,1.0,0,8,1690,47.6113,1020000,685675.8435374149,3720
4,2.25,2.0,0,8,1990,47.667,435000,803990.8194444445,2320
3,2.0,1.0,0,7,1260,47.3635,242000,367091.48387096776,1950
6,3.25,2.0,0,8,4750,47.1879,487000,316742.3905579399,2230
4,2.75,2.0,0,9,3010,47.6979,810000,645244.2264808363,3010
3,2.5,1.0,0,8,1820,47.7457,625000,570073.5201465201,3570
3,1.5,1.0,0,7,1280,47.3323,165000,281194.8698060942,1566
3,1.0,1.0,0,7,1160,47.5327,335000,418019.36094674555,2390
3,1.0,1.0,0,6,1220,47.5297,286700,529629.7824675324,1100
2,1.5,1.0,0,8,1400,47.6768,699000,619944.1492281304,1900
3,1.75,1.0,0,7,1140,47.4288,280000,353619.07472527475,2040
4,2.5,2.0,0,8,2220,47.5716,580000,612642.738317757,2220
2,2.5,2.0,0,8,2770,47.7072,754800,677215.034739454,1870
4,2.5,2.0,0,8,2303,47.7266,525000,424815.06315789477,2080
3,1.75,1.0,2,8,1600,47.7437,562000,423736.9058295964,2590
4,1.75,1.0,0,7,860,47.6805,575000,576834.808318264,1910
5,2.5,2.0,0,9,2900,47.5396,808900,617053.9660194175,3200
3,2.25,1.0,0,10,2070,47.5571,992000,1194873.6382978724,3830
3,2.5,2.0,0,7,1700,47.3826,335000,367091.48387096776,2190
3,2.75,1.0,0,7,1050,47.7163,473000,469928.76772616134,1860
4,2.75,1.0,1,8,1880,47.3357,350000,286742.81162324647,3900
5,2.5,2.5,0,9,3100,47.6154,1600000,634558.1448275862,2180
3,1.0,1.0,0,7,1240,47.7542,305500,423736.9058295964,1550
2,1.0,1.0,0,7,780,47.7383,306000,682885.9898989899,2200
2,2.25,2.0,0,8,850,47.7064,233000,387011.5902636917,850
3,1.75,1.0,0,8,1540,47.7152,490000,469928.76772616134,1710
4,2.5,2.0,0,8,2280,47.3424,445000,311580.33638025593,2280
3,2.25,1.0,0,7,1850,47.4856,355000,310612.75572519086,2940
2,2.0,1.0,0,8,1770,47.4287,360000,353619.07472527475,2090
3,1.75,2.0,0,7,2320,47.6877,737500,619944.1492281304,1610
3,3.5,2.0,0,8,2600,47.582,985000,1356523.9905362776,2430
2,3.25,2.0,0,8,1310,47.548,349950,424734.60451977403,1830
4,2.5,2.0,0,8,2860,47.5383,520000,529629.7824675324,3150
4,2.5,1.0,0,7,1220,47.7654,355950,676419.3921568628,2650
5,2.5,2.0,0,9,3270,47.4461,485000,304262.1082089552,2980
3,1.0,1.0,0,6,1090,47.3159,143000,334921.0626780627,960
2,1.75,2.5,4,11,4350,47.6042,3280000,645628.2261484099,5610
3,1.0,1.0,0,7,940,47.7002,355000,803990.8194444445,1060
5,3.5,2.0,3,9,2540,47.5696,1130000,859938.5542168674,5030
5,1.75,1.0,0,7,1770,47.5025,200000,493625.3098290598,1370
4,2.5,2.0,0,11,3640,47.5899,913000,790734.704735376,3370
3,2.5,1.0,2,9,1820,47.6151,1600000,1356523.9905362776,4730
2,2.5,2.0,0,9,1590,47.6897,409900,803990.8194444445,2320
4,1.0,1.0,0,6,1050,47.5223,265000,418019.36094674555,1300
5,3.0,1.0,0,8,2174,47.6434,740000,645628.2261484099,4011
4,2.5,2.0,0,7,2490,47.3347,306000,334921.0626780627,2760
3,2.5,2.0,0,7,1470,47.5328,381000,529629.7824675324,1960
3,3.25,2.0,3,10,2600,47.6396,1220000,792187.8738170346,4090
3,3.5,1.0,3,8,2630,47.458,1050000,464322.38976377953,3160
2,1.0,1.0,0,6,810,47.7346,408000,387011.5902636917,830
5,2.5,2.0,0,9,2980,47.7074,739900,645244.2264808363,3150
4,2.5,1.0,0,9,2780,47.7386,674250,570073.5201465201,2740
2,1.0,1.0,0,7,1340,47.7218,438400,676419.3921568628,1700
5,5.0,2.0,3,11,4160,47.5829,1700000,1194873.6382978724,3800
3,2.0,1.5,0,8,1360,47.5852,703000,618695.1090909091,1520
3,1.75,1.0,0,7,1320,47.2871,262000,286742.81162324647,1620
3,2.0,1.0,0,7,1210,47.4705,353000,440232.31363636366,1570
4,2.5,2.0,0,8,1940,47.685,500000,645244.2264808363,2250
4,2.5,1.5,4,9,2020,47.5875,1280000,618695.1090909091,3930
4,2.5,2.0,0,8,1980,47.3809,332000,311580.33638025593,2590
4,2.5,1.0,0,9,1620,47.6269,824000,645628.2261484099,3510
4,2.0,1.0,0,7,1660,47.5878,290000,594706.5422740525,1150
3,2.5,2.0,2,9,1400,47.6268,700000,880077.752293578,2080
2,1.0,1.0,0,7,780,47.6715,550000,579109.8082706766,1680
2,1.0,1.5,0,7,1510,47.7212,549000,387011.5902636917,2210
4,2.5,1.0,2,9,2550,47.5988,1870000,1356523.9905362776,3660
4,2.25,2.0,0,9,3070,47.6133,858000,617254.0212765958,3010
2,1.0,1.0,0,7,970,47.7252,345000,387011.5902636917,1200
4,1.75,2.5,0,8,2140,47.196,340000,316742.3905579399,2030
4,2.25,2.5,0,9,2570,47.5791,1220000,1194873.6382978724,2570
3,2.25,3.0,0,7,1260,47.7071,275000,387011.5902636917,1190
3,1.0,1.0,0,7,1220,47.6326,405000,645628.2261484099,1420
3,2.0,2.0,0,7,1720,47.7393,432500,423736.9058295964,1400
4,1.0,1.5,0,6,1320,47.5484,236500,418019.36094674555,2540
4,1.5,1.5,0,8,1420,47.6901,679000,585048.7790697674,1470
4,2.5,2.0,0,8,2060,47.7168,543000,387011.5902636917,2060
3,1.0,1.0,0,7,990,47.4857,294000,310612.75572519086,1790
3,1.75,1.0,0,7,1810,47.4581,340500,353619.07472527475,1620
4,2.5,2.0,0,9,2980,47.5457,1010000,859938.5542168674,2730
2,2.0,1.0,0,8,1350,47.6344,335000,645244.2264808363,1790
3,2.0,1.0,0,7,1540,47.7342,425000,490377.1076923077,1630
3,2.5,2.0,0,8,2510,47.1896,353000,316742.3905579399,2690
3,2.5,2.0,0,8,1670,47.5707,540000,612642.738317757,1940
5,3.5,2.0,0,9,2540,47.6108,640000,685675.8435374149,3790
3,1.0,1.0,0,8,1320,47.7738,339950,462488.8692579505,1900
3,1.75,1.0,0,7,980,47.4476,195000,440232.31363636366,2030
3,1.75,1.0,0,7,980,47.4476,322000,440232.31363636366,2030
4,1.75,1.0,0,8,1620,47.5938,660000,810289.6964285715,2310
6,3.0,2.0,0,7,2400,47.3262,280000,234284.0351758794,2060
6,3.0,2.0,0,7,2400,47.3262,300000,234284.0351758794,2060
3,1.0,1.0,0,6,1170,47.3059,207500,286742.81162324647,1200
3,1.5,1.0,0,7,1190,47.4887,195000,359496.2604166667,1390
3,2.0,1.0,0,7,1160,47.686,700000,576834.808318264,2250
4,1.75,1.0,2,7,1460,47.5344,560000,319581.3940298507,2170
3,1.75,1.0,0,7,1580,47.5256,260000,424734.60451977403,1580
3,1.75,1.0,0,7,1580,47.5256,575000,424734.60451977403,1580
3,2.5,2.0,0,8,1950,47.7515,475000,570073.5201465201,2940
3,1.75,1.0,0,7,920,47.5359,285000,418019.36094674555,2310
4,2.5,2.0,2,9,2660,47.5439,753888,612642.738317757,3620
3,2.5,2.0,0,9,2190,47.5506,650000,612642.738317757,2300
3,2.25,1.5,0,7,1100,47.6773,620000,576834.808318264,2170
3,1.75,1.0,0,7,1300,47.5858,526000,790734.704735376,2860
2,1.0,1.0,0,6,700,47.4924,155000,420895.47536945814,1030
4,2.0,1.0,0,7,1120,47.7573,342000,490377.1076923077,2020
3,1.75,1.0,0,7,1220,47.7224,390000,424815.06315789477,1540
3,2.75,2.0,0,9,3000,47.553,685000,586120.875,3330
4,2.5,2.0,0,7,2690,47.6869,608000,677215.034739454,2690
2,1.0,1.0,0,6,680,47.5136,179900,240328.3717472119,1240
6,3.25,2.0,2,9,2750,47.6999,1250000,576834.808318264,3140
3,1.0,1.0,0,7,1010,47.4849,166000,240328.3717472119,1370
3,1.5,1.5,0,8,1410,47.5366,462000,418019.36094674555,2160
4,2.5,2.0,0,8,2090,47.5713,545000,612642.738317757,2090
3,1.0,1.5,0,7,1560,47.6118,415000,634558.1448275862,1660
3,2.5,2.0,0,7,1560,47.3838,269000,367091.48387096776,1560
4,2.5,2.0,0,8,2570,47.2809,356500,294111.27857142856,2430
3,1.0,1.0,0,6,1010,47.3781,225000,302896.7392857143,1190
2,1.0,1.0,0,6,1020,47.301,175000,234284.0351758794,1200
5,2.5,2.0,0,8,1710,47.5903,549000,810289.6964285715,2270
3,2.75,2.0,0,8,2300,47.4369,535000,464322.38976377953,1710
4,2.25,1.0,0,8,1210,47.5688,627000,617053.9660194175,2500
3,2.0,2.5,3,9,2730,47.4612,565000,464322.38976377953,2040
4,2.0,1.0,0,7,1060,47.6965,392450,585048.7790697674,2845
2,2.0,1.0,0,8,1560,47.7086,509000,677215.034739454,1870
3,2.5,1.0,0,7,1200,47.6865,340000,576834.808318264,1640
3,2.5,1.0,0,7,1200,47.6865,537000,576834.808318264,1640
