bedrooms,bathrooms,floors,waterfront,view,grade,sqft_above,lat,price,sqft_total
2,1.75,1.0,0,0,7,990,47.6394,765000,2740
3,1.5,1.0,0,0,7,1420,47.4651,255000,1720
3,2.5,1.0,0,0,8,1570,47.47,439500,3180
3,1.75,1.0,0,0,7,1250,47.4725,268000,1640
3,1.75,1.0,0,0,7,1700,47.6276,985000,2100
4,2.5,2.0,0,0,10,2660,47.5529,751305,2920
3,1.0,1.5,0,0,6,1350,47.5345,280000,1380
4,2.0,1.0,0,0,7,1110,47.4307,304000,2510
4,2.75,2.0,0,0,8,1730,47.3541,200000,2230
3,1.5,1.0,0,0,7,1420,47.2906,325000,2480
3,2.25,2.0,0,2,8,1540,47.6569,736000,3780
4,2.5,2.0,0,0,9,2700,47.4356,426500,2900
2,1.75,1.0,0,0,7,880,47.65,640000,2210
5,2.0,1.5,0,0,6,1930,47.5073,230000,1130
4,1.0,1.5,0,0,6,1680,47.5354,366350,1560
2,1.0,1.0,0,0,6,910,47.4646,365000,2090
4,2.25,2.0,0,0,8,2240,47.728,482000,2240
4,1.0,1.5,0,0,7,1980,47.4604,345000,1730
3,1.75,1.5,0,2,8,1830,47.6051,682000,2120
3,1.75,1.0,0,0,6,980,47.6643,657500,1150
6,2.5,2.0,0,0,8,3550,47.5719,895000,3140
3,1.5,1.0,0,0,7,920,47.5391,425000,2270
4,2.5,2.0,0,0,8,2040,47.5931,532500,2570
4,2.5,2.0,0,0,9,2329,47.7366,540000,2660
3,2.25,2.0,0,0,8,1790,47.5541,578000,2060
3,3.0,2.0,0,3,8,1840,47.5694,1090000,4410
3,1.0,1.0,0,0,7,1160,47.7429,322500,1160
3,1.0,1.0,0,0,7,1000,47.3217,140000,1190
3,2.5,1.0,0,0,8,1820,47.389,485000,2370
2,1.5,1.5,0,0,8,1440,47.3351,575000,2260
3,2.5,2.0,0,0,8,2890,47.4326,421000,2120
4,2.0,1.0,0,0,7,1200,47.5309,355000,1940
4,2.25,2.0,0,0,8,2200,47.7355,515000,1970
3,1.0,1.0,0,0,7,1300,47.5063,309000,1740
5,2.25,2.0,0,0,10,2530,47.65,815000,4020
3,1.0,1.0,0,0,7,1160,47.724,285000,1600
3,1.75,1.5,0,0,8,2100,47.6776,700000,1830
3,2.5,2.0,0,0,7,1490,47.3643,289000,1640
4,3.0,1.5,0,0,7,3280,47.7509,458000,3210
3,1.75,1.0,0,0,8,1450,47.3093,230000,1860
3,2.5,1.0,0,0,7,1420,47.7715,432500,2110
3,1.75,1.0,0,0,7,1040,47.4448,288000,1860
3,1.75,1.0,0,0,7,1260,47.7412,354000,1320
3,1.0,1.0,0,0,6,1170,47.7346,119500,1590
4,3.0,1.0,0,0,9,2020,47.56,805000,4200
3,2.5,3.0,0,0,7,1420,47.7027,435000,1420
3,1.75,1.0,0,0,7,1630,47.3087,260000,2589
4,1.75,1.0,0,0,6,900,47.7744,377000,2670
4,2.5,2.0,0,0,8,2000,47.5719,602000,1950
3,1.75,1.0,0,0,7,960,47.5734,530000,2210
4,2.0,1.0,0,0,7,770,47.6886,525000,1860
2,1.5,2.0,0,0,7,890,47.768,250000,1430
3,1.0,1.5,0,0,7,1700,47.5677,681000,2080
3,1.75,1.0,0,0,8,1580,47.706,625000,2080
3,2.5,2.0,0,0,8,2080,47.5412,448500,2110
3,2.0,1.0,0,0,6,1030,47.5113,260000,1380
3,1.75,1.0,0,0,7,1020,47.5862,538000,2750
3,2.0,1.0,0,0,7,1120,47.7605,385500,2330
4,2.5,2.0,0,0,9,2650,47.3768,428400,2630
4,2.75,2.0,0,0,8,2690,47.1896,346290,2640
4,2.75,2.0,0,0,9,2210,47.5994,587000,2460
4,2.5,2.0,0,0,7,2390,47.4811,355000,2560
5,2.75,1.0,0,0,8,1480,47.6208,650000,3240
4,2.5,2.0,0,0,7,2160,47.4799,340000,2160
4,2.5,1.0,0,0,8,1430,47.6623,565000,2770
4,2.0,1.5,0,0,7,2000,47.5787,630000,2200
3,1.0,1.0,0,0,6,1280,47.2094,227000,1260
4,2.75,1.0,0,0,8,1640,47.6745,600000,3570
4,1.75,1.0,0,0,8,1680,47.641,540400,1910
3,2.5,2.0,0,0,8,2150,47.6952,569000,2150
3,2.5,2.0,0,0,9,2820,47.5527,735000,2910
3,2.25,1.0,0,0,7,1210,47.7305,434000,2470
2,2.0,1.0,0,0,7,1000,47.6626,578888,1370
4,2.75,1.0,0,0,7,2430,47.775,465425,2580
4,2.75,1.5,0,0,8,1590,47.3078,280500,3320
2,2.0,1.0,0,0,9,1670,47.5545,539950,2330
3,2.0,1.0,0,0,7,1380,47.5951,406430,1380
4,3.75,2.0,0,0,11,4160,47.669,1150000,5330
3,2.5,2.0,0,0,8,1790,47.4102,250000,1790
3,2.5,1.0,0,0,7,1460,47.3491,266000,2230
3,2.0,1.0,0,0,7,1390,47.434,258000,1630
3,2.0,1.0,0,2,8,1200,47.7584,472000,3600
3,2.25,2.0,0,0,8,1264,47.6694,530000,1264
2,1.0,1.5,0,0,7,1095,47.6058,302282,1310
2,1.0,1.0,0,0,6,750,47.5282,370000,1980
4,2.0,1.5,0,0,7,1170,47.6714,625000,2440
1,1.0,1.0,0,0,5,690,47.3109,142500,1330
3,1.75,1.0,0,0,7,1400,47.7569,334000,1820
5,3.0,2.0,0,0,7,1810,47.5622,362000,1670
2,1.0,1.0,0,0,7,950,47.5798,181000,1670
3,1.0,1.0,0,0,7,1400,47.2738,241500,1440
3,1.75,1.0,0,0,7,1180,47.3594,245000,2850
3,1.0,1.0,0,0,7,1150,47.3626,227500,1220
5,1.5,1.5,0,0,7,1710,47.3839,158550,1480
3,2.25,1.0,0,0,7,1130,47.7262,450000,2210
3,1.75,1.0,0,0,7,1950,47.7282,485000,2340
4,1.75,1.0,0,0,7,1780,47.7419,353000,1160
4,3.0,2.0,0,0,8,2450,47.7721,500000,2460
1,2.25,1.5,0,0,7,1560,47.3291,360000,2560
3,1.5,1.0,0,0,7,1540,47.4755,357500,1550
3,2.5,2.0,0,0,7,1650,47.6553,272000,1650
3,1.0,1.0,0,0,7,1160,47.7304,422000,1300
2,2.0,1.0,0,0,7,1440,47.7648,365000,1780
3,1.75,1.0,0,0,8,1610,47.7591,450000,2690
2,1.0,1.0,0,0,6,1060,47.7412,275053,1100
3,2.75,1.0,0,1,9,2620,47.6144,1880000,3400
3,1.75,1.0,0,0,7,960,47.6023,725000,2550
3,1.75,1.0,0,0,7,1500,47.3764,235000,1770
2,1.0,1.0,0,0,5,820,47.7076,510000,1810
2,1.0,1.0,0,0,5,820,47.7076,489950,1810
3,2.5,2.0,0,0,8,2010,47.732,463000,2010
4,2.25,2.0,0,0,8,1990,47.5712,536000,2150
4,2.5,2.0,0,0,8,2990,47.2612,375000,2590
4,2.5,2.0,0,0,9,2540,47.7034,630000,3640
3,2.25,1.0,0,0,7,1140,47.4476,362000,2520
4,2.75,1.0,0,2,9,1490,47.3381,350000,3840
4,3.5,2.0,0,0,11,4020,47.6462,1690000,3930
3,2.0,1.0,0,0,6,1390,47.4809,255000,1420
4,2.5,1.0,0,0,7,1088,47.3262,269000,2042
4,3.0,1.5,0,0,7,2130,47.4871,370000,1070
3,1.0,1.0,0,0,7,1130,47.4852,270000,1390
3,2.0,1.0,0,0,7,1690,47.2132,265000,1850
2,1.0,1.0,0,0,7,960,47.6901,487000,1880
4,3.25,2.0,0,0,10,3270,47.6346,835000,3270
4,3.25,1.0,0,0,9,2200,47.5435,850000,4330
4,2.75,1.0,0,0,7,1020,47.7024,575000,2200
3,1.0,1.0,0,0,7,950,47.7193,335000,2270
3,1.0,1.0,0,0,6,1010,47.7601,318000,1590
3,2.0,1.0,0,0,7,1420,47.5356,510000,2330
3,1.5,1.0,0,0,7,1200,47.4225,242500,1380
5,2.25,1.0,0,0,7,1010,47.5763,750000,2900
5,3.5,2.0,0,2,7,3390,47.4792,439900,2580
2,1.0,1.5,0,0,8,1460,47.6442,710000,1860
5,3.25,2.0,0,3,9,2760,47.6285,2400000,4190
3,1.75,1.0,0,0,8,1630,47.7726,435000,2520
4,2.75,1.0,0,1,7,1560,47.6723,874000,3590
4,1.75,1.0,0,0,7,870,47.572,385000,2140
2,1.0,1.0,0,0,5,760,47.4836,110000,1360
3,1.75,1.0,0,0,7,1210,47.7357,477000,2350
3,2.0,1.5,0,0,8,1550,47.5222,500000,1440
4,2.5,2.0,0,0,10,4090,47.581,885000,3510
2,1.0,1.0,0,0,7,880,47.5071,235000,1240
3,2.75,1.0,0,0,7,880,47.365,210000,1930
2,1.0,1.0,0,0,6,950,47.5728,320000,1480
3,1.75,1.0,0,0,7,1390,47.4892,406000,1910
3,1.75,1.0,0,0,8,1220,47.4781,350000,2530
2,0.75,1.5,0,0,7,1392,47.4491,350000,1640
4,2.5,2.0,0,2,10,3340,47.535,720000,3160
4,2.75,1.0,0,3,9,1720,47.3566,604700,3890
3,1.0,1.5,0,0,5,1400,47.5271,343000,1250
3,2.25,1.0,0,0,8,1280,47.6212,558000,2960
4,1.0,1.5,0,0,7,1210,47.5216,364000,1100
3,1.75,1.0,0,0,7,1290,47.7759,420000,3370
5,2.0,1.5,0,0,7,1870,47.5951,450000,1870
2,1.5,1.0,0,0,7,810,47.5375,392000,1070
4,1.0,1.0,0,0,5,860,47.4904,100000,1380
3,2.5,3.0,0,2,8,1250,47.6619,480000,1250
3,1.5,1.0,0,0,7,1060,47.3217,212000,1270
5,2.5,1.0,0,0,7,1600,47.7372,560000,3220
5,2.75,2.0,0,0,8,2844,47.3259,359950,2273
4,2.5,1.0,0,0,7,1330,47.7409,535000,3160
5,4.0,2.0,0,0,10,2830,47.5201,980000,2520
2,1.0,2.0,0,2,8,1580,47.6541,720000,2170
2,1.0,1.0,0,0,7,920,47.6796,619950,2200
3,2.5,2.0,0,0,9,2260,47.448,489000,2750
4,2.0,1.0,0,0,7,1000,47.6833,415000,2490
4,2.5,2.0,0,0,10,2650,47.6304,672500,2650
3,1.0,1.0,0,0,7,1000,47.6834,352500,1090
4,2.0,1.0,0,0,6,1150,47.3282,258750,2380
3,1.0,1.0,0,0,6,1080,47.7637,350000,1410
3,1.0,1.0,0,0,7,902,47.363,152000,1510
2,1.0,1.0,0,0,7,730,47.6997,378500,1620
4,1.75,1.5,0,0,8,2600,47.6634,1020000,2750
3,1.5,1.0,0,0,7,1570,47.6022,419000,1570
5,3.0,1.0,0,2,9,1970,47.5528,895000,4406
4,2.25,1.0,0,0,8,1780,47.5617,668500,2870
2,2.5,2.0,0,0,8,1470,47.6874,487000,1470
3,3.5,2.0,0,0,8,1970,47.4979,538000,2610
5,1.5,1.0,0,0,8,1450,47.6348,898000,4130
4,2.0,1.0,0,0,8,2020,47.3391,315000,1940
3,2.5,2.0,0,4,7,2100,47.5865,800000,2100
3,1.75,1.0,0,0,8,1510,47.6183,516130,1770
3,2.5,1.5,1,4,10,1790,47.5894,1600000,3910
4,2.5,2.0,0,0,11,3400,47.5588,1200000,4400
4,2.5,1.0,0,2,8,1678,47.4005,355425,4616
3,2.5,2.0,0,2,10,2740,47.6313,1160000,2740
4,2.5,2.0,0,0,7,2020,47.5434,689000,2250
3,3.25,3.0,0,0,7,1520,47.67,500000,1520
5,2.5,1.0,0,3,8,2300,47.3117,430000,4080
4,2.25,1.0,0,0,7,1080,47.4629,299500,2140
4,2.5,2.0,0,0,8,2090,47.4289,349950,2080
5,3.25,2.0,0,0,9,3120,47.6349,1420000,4450
4,2.25,2.0,0,0,9,2910,47.5465,998000,2780
3,1.0,1.0,0,0,7,900,47.7423,329000,1220
3,1.75,2.0,0,0,8,1720,47.6875,575000,1620
5,2.25,2.0,0,0,8,2600,47.7515,529900,2660
4,2.5,1.0,0,0,9,2380,47.6367,1470000,2590
4,1.75,1.0,0,0,7,1450,47.6531,725000,2720
3,2.5,2.0,0,0,8,1680,47.3196,286000,1720
3,2.0,1.0,0,0,7,1210,47.5731,335000,1690
3,1.5,1.0,0,0,7,1120,47.5987,395300,1470
4,2.75,2.0,0,0,8,3020,47.7439,510000,3180
3,1.0,1.0,0,0,7,920,47.3791,203000,1660
2,1.0,1.0,0,0,6,700,47.7712,248000,1250
3,2.25,2.0,0,0,8,2540,47.2906,265000,2140
4,1.5,1.5,0,0,8,2100,47.6497,1000000,1930
3,1.0,1.5,0,0,7,1540,47.7213,1000000,1540
3,2.0,1.0,0,0,7,1420,47.3287,241400,1550
4,1.75,1.0,0,0,7,1450,47.4546,309950,1340
3,1.75,1.0,0,0,6,830,47.5291,294010,1820
3,2.25,2.0,0,0,8,1920,47.6233,345000,1950
3,2.25,2.0,0,0,8,1920,47.6233,625000,1950
4,2.5,2.0,0,0,8,2510,47.5962,660000,2550
2,2.0,1.0,0,0,8,1660,47.7094,559000,1670
4,3.25,2.0,0,0,9,3990,47.6784,866000,3920
3,2.0,1.5,0,0,8,1810,47.639,770000,2710
3,1.5,1.0,0,0,7,1350,47.3786,259950,1900
5,2.75,1.0,0,0,7,1710,47.3807,352000,3510
5,4.75,2.0,0,0,10,4560,47.6312,2470000,5840
3,2.0,1.0,0,0,7,1590,47.7239,395000,1320
4,1.75,1.5,0,0,6,1400,47.4888,276500,1120
3,2.25,1.5,0,0,8,1880,47.5342,530000,2520
4,3.25,2.0,0,0,10,3500,47.5902,798000,3500
2,2.0,1.0,0,0,8,1370,47.714,380000,1380
4,2.5,2.0,0,0,8,2810,47.1895,350000,2640
3,2.5,2.0,0,0,8,2220,47.3972,325000,1980
3,2.5,2.0,0,0,8,2110,47.3885,336000,2110
3,2.25,1.0,0,0,7,1440,47.3438,286900,2270
5,2.25,1.0,0,0,8,1330,47.6946,472000,2230
3,1.75,2.0,0,0,7,1410,47.3617,263000,1560
3,3.0,1.0,0,2,7,1110,47.5696,565000,2730
3,2.5,2.0,0,0,10,2700,47.5597,765000,2840
3,2.25,1.0,1,4,8,2610,47.5789,1520000,2970
3,2.0,1.0,0,0,7,830,47.7103,405000,2440
4,3.5,2.0,0,0,11,4570,47.5859,1100000,4700
3,3.0,1.0,0,0,10,2640,47.308,555000,3940
3,2.5,2.0,0,0,8,1610,47.4491,305000,1610
3,2.25,1.0,0,0,7,1390,47.391,289950,2090
5,3.5,2.0,0,0,7,2380,47.7309,487500,3260
3,1.0,1.0,0,0,6,840,47.3281,96500,840
3,1.0,1.0,0,0,6,840,47.3281,185000,840
4,1.0,1.5,0,0,7,1470,47.4819,150550,1230
4,2.0,1.5,0,0,6,1970,47.5308,339000,1560
4,1.75,1.0,0,1,8,1280,47.7065,675000,3150
3,1.75,1.0,0,0,7,960,47.5747,615000,2420
4,2.5,2.0,0,0,8,2700,47.6861,837500,2120
2,1.0,1.0,0,0,5,950,47.7494,250000,1690
3,2.5,2.0,0,0,8,1790,47.6169,583000,1800
3,2.5,3.0,0,0,8,1610,47.6776,499000,1540
3,2.5,2.0,0,0,8,2290,47.5103,550000,1600
4,2.5,1.0,0,0,7,2170,47.281,400000,1760
3,2.5,2.0,0,0,9,2100,47.5983,990400,1820
3,2.5,1.5,0,0,8,2320,47.587,600000,2200
2,1.0,1.0,0,0,6,1120,47.763,325000,1340
3,2.5,2.0,0,0,7,1530,47.3487,265000,1360
3,2.5,1.0,0,3,9,1770,47.6605,1620000,5360
3,1.5,1.0,0,0,7,1180,47.7652,347500,1710
5,2.0,1.5,0,0,7,1470,47.6864,629000,2140
2,2.0,1.5,0,0,9,2360,47.5835,1090000,3030
4,2.5,2.0,0,0,8,2570,47.3736,397500,2150
2,1.0,1.5,0,0,7,1270,47.5949,404500,1980
3,1.5,1.0,0,0,7,1250,47.3719,225000,1260
3,2.25,1.0,0,0,8,1610,47.2988,267000,2840
4,3.75,2.0,0,3,9,2120,47.6418,800000,3400
4,2.5,2.0,0,0,8,2900,47.3504,339000,2720
4,2.5,1.0,1,4,11,2370,47.7404,1850000,4540
5,1.0,1.5,0,0,7,1280,47.6605,525000,1420
5,3.5,2.0,0,2,10,3520,47.5396,1150000,4090
1,1.0,1.5,0,0,7,1370,47.5571,565000,1450
2,2.25,2.0,0,0,8,960,47.5942,387000,1400
4,2.5,2.0,0,0,9,2440,47.6685,720000,2860
4,3.5,2.0,0,2,12,3420,47.5518,1500000,5080
2,1.0,1.0,0,0,6,910,47.7332,235000,1310
2,1.0,1.0,0,0,6,910,47.7332,365000,1310
3,2.5,2.0,0,0,8,2150,47.6191,368250,2150
3,2.5,2.0,0,0,8,2150,47.6191,580000,2150
4,3.25,2.0,1,4,8,2610,47.5033,1100000,2820
4,2.5,2.0,0,0,7,2130,47.3041,215000,3220
4,2.5,2.0,0,0,9,2740,47.5672,648000,2630
4,3.0,2.0,0,0,9,3150,47.5959,705000,3150
3,2.25,2.0,0,0,8,1180,47.6685,465000,1720
5,2.0,1.5,0,0,8,1900,47.6762,650000,2020
4,2.25,1.0,0,0,7,1140,47.4182,335000,2800
4,2.0,1.5,0,0,8,2310,47.7713,640000,2710
4,2.5,2.0,0,0,9,2460,47.6262,638250,2420
4,3.5,2.0,0,2,12,3640,47.5331,1460000,4310
4,2.0,2.0,0,0,7,1620,47.5533,375000,1620
4,1.75,1.0,0,0,8,2170,47.5685,842000,1910
3,2.25,1.0,0,0,8,1710,47.7707,499950,3050
4,2.5,2.0,0,3,11,3280,47.6398,810000,3280
5,2.0,2.0,0,0,7,2900,47.741,310000,1260
3,2.5,1.0,0,0,9,1540,47.6994,730000,1550
4,1.75,1.5,0,0,7,1420,47.6738,637800,2760
3,1.0,1.5,0,0,5,1340,47.477,225000,1240
4,1.0,1.5,0,0,7,1390,47.7248,417500,1390
4,2.0,1.0,0,0,7,1600,47.2015,265000,1540
4,2.5,2.0,0,0,8,2050,47.62,550000,2010
3,2.0,1.0,0,0,7,2570,47.5547,625700,2010
3,2.5,2.0,0,0,9,2660,47.7383,595000,2590
3,1.5,1.0,0,0,7,1540,47.4766,270000,1550
5,3.0,2.0,0,0,7,2140,47.6188,739375,2040
2,1.75,2.0,0,0,8,1210,47.5522,357562,1210
4,2.5,2.0,0,0,11,3760,47.7203,1010000,3930
2,1.75,1.0,0,0,8,1350,47.7171,455000,1440
5,2.25,1.0,0,2,8,1810,47.3257,310000,2860
3,2.75,2.0,0,0,6,3460,47.5621,415000,2900
2,1.0,1.0,0,2,8,1340,47.7212,452000,1680
3,2.0,1.0,0,0,7,1760,47.6363,810000,3430
3,2.0,1.0,0,0,7,1010,47.6862,730001,2590
3,2.25,1.0,0,0,9,2230,47.6627,825000,3730
3,2.5,2.0,0,0,8,1730,47.6532,665000,1730
4,1.75,1.0,0,0,8,1650,47.4507,327500,1750
3,2.5,2.0,0,0,9,3370,47.5855,699950,2980
3,2.5,2.0,0,0,9,2200,47.3139,424000,2560
4,2.5,1.5,0,0,7,1420,47.6846,657000,2320
3,1.75,1.0,0,0,7,1210,47.6208,445000,2370
3,2.5,2.0,0,0,8,1050,47.642,450000,2090
3,1.0,1.0,0,0,7,1180,47.7276,350000,1450
4,2.5,2.0,0,0,9,2080,47.4835,460000,2550
4,2.5,1.0,0,0,8,1610,47.3931,385000,3620
4,2.25,2.0,0,0,7,1880,47.3214,272000,1580
3,2.5,2.0,0,0,7,2510,47.6903,535000,2660
2,1.0,1.0,0,0,6,1060,47.3688,216500,910
3,2.5,2.0,0,0,8,2130,47.3406,325000,1910
3,1.75,1.0,0,0,7,1320,47.7229,420200,1370
3,1.75,1.0,0,0,6,1040,47.5111,258000,1290
3,2.0,1.5,0,0,7,1150,47.6985,450000,1230
4,2.25,2.0,0,0,7,1420,47.6893,720168,2120
3,2.0,1.5,0,0,7,1330,47.6746,652000,2810
4,2.5,2.0,0,0,8,2340,47.6314,569500,2140
4,1.75,1.0,0,0,7,2250,47.3787,411000,1550
3,1.75,1.0,0,0,7,1290,47.6831,524950,1920
2,1.0,1.0,0,0,6,760,47.7369,153000,1720
3,2.5,2.0,0,2,9,2780,47.5791,775000,2630
4,2.5,2.0,0,0,8,2390,47.3677,338500,2520
3,1.75,1.0,0,0,8,1500,47.6809,570000,2930
3,2.0,1.0,0,0,9,1880,47.372,653000,2370
2,2.5,2.0,0,0,8,1080,47.604,435000,2040
2,1.0,1.0,0,0,6,1130,47.4997,207000,1060
2,1.0,1.0,0,2,7,1120,47.619,540000,3040
4,2.25,2.0,0,2,8,1770,47.3978,386000,2510
5,2.25,1.5,0,0,8,2600,47.2961,265000,2200
3,2.25,2.0,0,0,7,740,47.5549,250000,1570
3,2.0,2.0,0,4,10,1930,47.6055,1700000,3340
4,2.5,2.0,0,0,9,2811,47.3686,455000,3040
4,3.25,2.0,0,3,11,4060,47.581,1800000,3220
3,2.0,1.0,0,3,7,1130,47.5886,759000,3390
4,2.75,2.0,0,0,10,4430,47.6392,970000,3820
3,2.25,1.0,0,0,9,1430,47.5534,690000,3550
3,2.5,1.0,0,0,10,1750,47.5706,789900,4570
2,1.0,1.5,0,0,7,1180,47.6947,447500,980
4,2.25,1.0,0,0,7,1220,47.7328,440000,2610
3,2.0,1.0,0,0,7,1230,47.3718,278000,1470
5,2.5,1.5,0,0,8,1750,47.6729,980000,2520
3,2.75,1.0,0,0,7,860,47.3652,245000,1990
3,1.5,1.0,0,0,7,1150,47.4629,287000,1640
3,1.75,1.0,0,0,7,1110,47.4853,435000,3240
3,2.5,2.0,0,0,9,2050,47.5279,585000,2410
4,1.75,1.0,0,0,8,1700,47.6539,616000,1480
3,1.75,1.0,0,0,7,1100,47.3187,203000,2120
4,2.75,2.0,0,0,8,1790,47.6624,860000,2290
4,2.5,1.0,0,2,8,1170,47.6627,833000,3650
4,2.75,2.0,0,0,8,2730,47.7739,565000,2520
3,2.5,2.0,0,0,9,2490,47.5355,572500,2500
4,2.0,1.0,0,0,7,1510,47.546,254000,1510
4,4.25,3.0,0,4,11,4720,47.7591,1530000,3010
4,3.0,2.0,0,0,9,3810,47.7696,900000,2580
3,2.5,2.0,0,0,9,1950,47.6731,899000,2080
3,2.0,1.0,0,0,7,1300,47.5482,560000,1230
3,1.75,1.0,0,0,7,1180,47.5966,512500,1950
4,2.5,1.5,0,0,7,1180,47.6786,775000,2400
2,1.0,1.0,0,0,5,700,47.4953,200000,960
3,1.0,1.0,0,0,6,720,47.5285,172000,1810
3,1.0,1.0,0,0,6,910,47.5065,219900,1090
3,1.0,1.0,0,0,7,1060,47.6218,641200,1620
5,3.25,2.0,0,0,7,2180,47.7078,473000,1840
3,1.75,1.0,0,0,8,1400,47.6212,540000,2390
2,1.0,1.0,0,0,6,750,47.607,295000,1540
3,1.0,1.0,0,0,6,800,47.6546,370000,1480
4,2.25,1.5,0,1,9,2360,47.6149,1730000,4120
3,1.5,1.0,0,0,6,1390,47.5603,275000,1440
3,1.0,1.0,0,0,6,900,47.3026,89000,900
2,1.75,1.5,0,0,6,1050,47.7595,175000,1230
3,2.5,1.0,0,2,9,1600,47.3384,490000,3900
3,2.25,2.0,0,0,7,1180,47.7352,342400,2660
3,1.0,2.0,0,0,7,1140,47.6012,345000,1510
2,1.0,1.0,0,0,6,700,47.6212,399000,1570
4,2.5,1.0,0,0,8,1320,47.5549,550000,2790
3,2.25,1.0,0,0,8,1630,47.563,652450,2790
2,2.25,1.0,0,0,8,1350,47.739,438000,2725
3,1.75,1.0,0,2,7,1340,47.5743,605000,2400
4,2.5,1.0,0,0,7,1330,47.512,395000,2600
3,2.0,2.0,0,0,7,1880,47.6031,449950,1680
4,2.5,2.0,0,0,9,2310,47.6299,651100,2500
3,1.0,1.0,0,0,6,880,47.4995,241000,1130
5,5.0,2.0,0,0,11,5450,47.6209,3420000,3160
2,1.5,1.0,0,0,8,660,47.6118,268500,2490
2,1.0,1.0,0,0,6,1010,47.4815,200000,1290
4,1.75,1.0,0,0,6,890,47.5296,400375,1860
2,1.75,1.0,0,0,8,1350,47.7141,429000,1665
3,1.0,1.0,0,0,6,680,47.5982,230000,1470
4,2.25,2.0,0,0,10,2860,47.6451,1200000,2890
1,1.0,1.0,0,0,5,610,47.6911,314200,970
4,2.5,1.0,0,0,8,1880,47.439,513000,2690
2,1.0,1.0,0,0,7,960,47.5567,535000,1880
6,3.0,2.0,0,0,7,2290,47.565,420000,1360
3,2.5,2.0,0,0,8,2110,47.3878,345950,2110
3,2.0,1.0,0,1,7,600,47.5811,483500,2330
4,2.25,2.0,0,3,8,1520,47.6771,695000,2650
4,2.5,2.0,0,0,7,2350,47.4205,295000,2000
3,2.25,1.0,0,0,7,1060,47.7742,434975,2390
3,2.5,2.0,0,0,8,1810,47.5764,513000,1810
3,1.75,1.0,0,0,8,1900,47.7455,360000,1710
3,1.0,1.0,0,0,7,1250,47.5065,234900,1040
4,3.5,2.0,0,0,10,3280,47.5642,963000,3280
2,1.5,1.0,0,0,7,870,47.6509,595000,2090
4,3.25,2.0,0,2,10,3570,47.536,942500,4100
4,3.25,2.0,0,0,11,3780,47.521,1030000,3720
3,1.0,1.5,0,0,6,1190,47.5985,350000,1680
4,2.0,2.0,0,0,8,2280,47.5003,416500,1900
3,1.0,1.5,0,0,5,1030,47.375,209900,1330
3,1.75,1.5,0,0,8,1840,47.5788,802000,3230
4,1.5,1.0,0,0,7,1520,47.3136,230000,1370
3,3.0,2.0,0,0,9,3700,47.4286,489000,2130
3,1.5,1.0,0,0,8,1620,47.7137,497000,3820
3,2.25,1.0,0,0,8,1520,47.4562,250000,2570
3,3.0,2.0,0,0,10,2110,47.633,925000,2610
4,2.5,2.0,0,0,8,1840,47.4683,390000,1840
3,2.75,1.0,0,0,7,2080,47.7698,415000,2220
3,2.0,1.0,0,0,7,1600,47.5753,785000,1800
3,2.0,1.5,0,0,8,2168,47.6561,575000,1770
2,1.0,1.0,0,0,6,860,47.5081,170000,1100
4,1.75,1.0,0,0,7,1100,47.6429,750000,2890
3,1.0,1.0,0,0,7,1140,47.3112,230000,1140
4,3.0,2.0,0,0,9,3090,47.6359,855000,3120
3,1.0,2.0,0,0,6,1330,47.436,235000,1490
2,1.0,1.0,0,0,5,1360,47.5229,335000,1460
5,3.0,2.0,0,0,9,2540,47.5333,1200000,4630
4,2.0,1.5,0,0,8,2060,47.5958,677000,1490
3,2.0,2.0,0,0,7,1600,47.5447,575000,1840
2,1.0,1.0,0,0,7,1120,47.5663,450000,1120
3,2.5,2.0,0,0,8,2980,47.6769,817250,2430
4,2.25,1.0,0,0,8,1810,47.7757,440000,3370
2,2.0,1.5,0,0,7,1550,47.654,526000,1180
3,2.25,2.0,0,0,10,3330,47.7262,762500,3360
4,2.5,2.0,0,0,8,2200,47.3649,325000,2460
4,3.5,2.0,0,0,11,3840,47.615,840000,2430
2,1.0,1.0,0,0,6,840,47.5441,377500,1300
3,1.5,1.0,0,0,6,1270,47.422,212500,1270
4,2.5,2.0,0,0,10,3240,47.719,749400,3010
3,2.5,1.5,1,3,8,2480,47.4003,663000,2350
3,2.25,2.0,0,2,9,3240,47.574,1480000,4160
3,1.0,1.0,0,0,7,1060,47.4932,261000,2170
4,2.5,2.0,0,0,8,1850,47.735,515000,2080
3,2.25,2.0,0,0,8,2200,47.3727,410000,2060
3,2.25,1.0,0,0,8,2760,47.4504,336000,2760
2,1.0,1.0,0,0,7,1090,47.696,440000,1090
4,2.75,2.0,0,0,9,3090,47.5538,908950,2890
2,1.0,1.0,0,0,7,820,47.588,554000,1750
3,2.25,2.0,0,0,7,1300,47.5348,387000,1555
4,2.25,2.0,0,0,7,1810,47.4362,268643,1660
3,1.75,1.0,0,0,7,920,47.681,514000,2310
2,1.75,2.0,0,0,7,1060,47.6787,420000,1760
3,1.75,1.0,0,0,7,1050,47.3816,199000,1300
3,1.0,1.0,0,0,7,1010,47.4518,225000,1260
4,2.5,2.0,0,0,8,2050,47.196,320000,1970
2,1.0,1.0,0,0,6,970,47.4025,204995,1500
3,2.0,2.0,0,0,8,1540,47.5479,376000,1560
